LICENCE,TRADE_NAME,LICENCEE_NAME,CIVIC_ADDRESS,LICENCE_DESCRIPTION,YEAR_OPENED,APPROVED_DATE,SIC,SIC_GROUP,TYPE,NWID
116370,GAY-LYNN APARTMENTS,"LORENCE, MR. L.",352 HOSPITAL STNEW WESTMINSTER BC  V3L 3L4,*501-APARTMENT BUILDING,1982,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,03900000
116276,VILLA MARGARITA,XL PROPERTIES INC.,320 NINTH STNEW WESTMINSTER BC  V3M 3V7,*501-APARTMENT BUILDING,1982,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,06226000
116334,"HOLBROOK, L.E.","HOLBROOK, L.E.",327 AGNES STNEW WESTMINSTER BC  V3L 1E7,*500-APARTMENT BUILDING,1982,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,00750000
116345,MACMILLAN AGENCIES LTD,MACMILLAN AGENCIES LTD,512 ASH STNEW WESTMINSTER BC  V3M 3N3,*500-APARTMENT BUILDING,1982,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,08644000
111076,BRAUN FINANCIAL SERVICES LTD,BRAUN FINANCIAL SERVICES LTD,325-555 SIXTH STNEW WESTMINSTER BC  V3L 5H1,INSURANCE AGENT / ADJUSTER,1982,20161115,524,Finance & insurance / Insurance carriers & related activities,RESIDENT,08556001
116275,"HARDER, H.","HARDER, H.",520 EIGHTH STNEW WESTMINSTER BC  V3M 3S1,*500-APARTMENT BUILDING,1982,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,08666000
116269,KENNEDY PLACE,R L B HOLDINGS LTD.,310 EIGHTH STNEW WESTMINSTER BC  V3M 3R2,*501-APARTMENT BUILDING,1982,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,06209000
116298,TOWNHOUSE APARTMENTS,S R B HOLDINGS LTD.,811 THIRD AVENEW WESTMINSTER BC  V3M 1P1,*501-APARTMENT BUILDING,1982,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,06211000
116273,VILLA FONTANA,"D'ALFONSO, BERARDINO",411 EIGHTH STNEW WESTMINSTER BC  V3M 3R5,*500-APARTMENT BUILDING,1982,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,06805000
116350,TENNYSON & PING WONG,TENNYSON & PING WONG,313 CARNARVON STNEW WESTMINSTER BC  V3L 1B9,*500-APARTMENT BUILDING,1982,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,00647000
116314,CRESTVIEW APARTMENTS,"PAVLAKOVIC, H",1001 SIXTH AVENEW WESTMINSTER BC  V3M 2B7,*500-APARTMENT BUILDING,1982,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,08922001
116306,"FACCONE, R.","FACCONE, R.",732 FIFTH AVENEW WESTMINSTER BC  V3M 1X7,*500-APARTMENT BUILDING,1982,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,07023000
116383,DEL MORRO HOLDINGS LTD,DEL MORRO HOLDINGS LTD,225 ROYAL AVENEW WESTMINSTER BC  V3L 1H5,*501-APARTMENT BUILDING,1982,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,00812000
111077,7-ELEVEN FOOD STORES,7-ELEVEN CANADA INC,923 TWELFTH STNEW WESTMINSTER BC  V3M 4K7,RESTAURANT(S),1982,20161115,722,Accommodation & food services / Food services & drinking places,RESIDENT,09411000
116300,ROBYN APARTMENTS,R L B HOLDINGS LTD,700 FOURTH AVENEW WESTMINSTER BC  V3M 1S6,*501-APARTMENT BUILDING,1982,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,06460000
116399,MIDDLEGATE DEVELOPMENTS LTD.,MIDDLEGATE DEVELOPMENTS LTD.,720 SEVENTH AVENEW WESTMINSTER BC  V3M 2J4,*500-APARTMENT BUILDING,1983,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,11020000
111102,REMAX ADVANTAGE REALTY,REMAX ADVANTAGE REALTY,102-321 SIXTH STNEW WESTMINSTER BC  V3L 3A7,REAL ESTATE AGENCY,1983,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,06158000
111124,KEY WEST FORD SALES LTD,KEY WEST FORD SALES LTD,1220 THIRD AVENEW WESTMINSTER BC,AUTOMOBILE,1983,20161115,811,Other services (exc. Public administration) / Repair & maintenance,RESIDENT,05632000
111130,WESTRAN SERVICES LIMITED,WESTRAN SERVICES LIMITED,76 BRAID STNEW WESTMINSTER BC  V3L 3P3,CAR LOADING & UNLOADING SERVICE,1983,20161115,484,Transportation & warehousing / Truck transportation,RESIDENT,16067000
111116,KEY WEST FORD SALES LTD,KEY WEST FORD SALES LTD,301 STEWARDSON WAYNEW WESTMINSTER BC  V3M 2A5,WHOLESALE PARTS/SERVICE REPAIRS,1983,20161115,811,Other services (exc. Public administration) / Repair & maintenance,RESIDENT,06322000
116624,NEIL DOUGLAS GUITAR STUDIO,"DOUGLAS, NEIL M",829 TWELFTH STNEW WESTMINSTER BC  V3M 4K4,INDIVIDUAL GUITAR LESSONS,1983,20161115,611,Educational services / Educational services,RESIDENT,09452000
117114,K.L. KALER CONTRACTING & ROOF LTD,K.L. KALER CONTRACTING & ROOF LTD,2311 NINTH AVENEW WESTMINSTER BC  V3M 3H4,1-2 EMPLOYEES ONLY,1983,20161115,,See BL desk for Business NAICS,RESIDENT,15720000
111126,WSP CANADA INC,WSP CANADA INC,300-65 RICHMOND STNEW WESTMINSTER BC  V3L 5P5,CIVIL ENGINEERING,1983,20161115,541,"Professional, scientific & technical services / Professional, scientific & technical services",RESIDENT,03180000
111132,ERNO'S MACHINERY,"KRATKY, E.",61 DUNCAN STNEW WESTMINSTER BC  V3M 5G3,MACHINERY/TRUCK REPAIRS,1983,20161115,811,Other services (exc. Public administration) / Repair & maintenance,RESIDENT,13878000
111114,KEY WEST FORD SALES LTD,KEY WEST FORD SALES LTD,301 STEWARDSON WAYNEW WESTMINSTER BC  V3M 2A5,AUTOMOBILE,1983,20161115,811,Other services (exc. Public administration) / Repair & maintenance,RESIDENT,06322000
111109,IMPERIAL PARKING LIMITED LOT #273,IMPERIAL PARKING (LOT 1500),700 ROYAL AVENEW WESTMINSTER BC  V3M 5Z5,PARKING LOT,1983,20161115,812,Other services (exc. Public administration) / Personal & laundry services,RESIDENT,00700001
111168,OTTER OUTBOARD LTD,OTTER OUTBOARD LTD,E-315 LEVI STNEW WESTMINSTER BC  V3M 4N4,OUTBOARD MOTORS - REPAIRS,1984,20161115,441,Retail trade / Motor vehicle & parts dealers,RESIDENT,06334000
111173,DIVE & SEA SPORTS LTD,DIVE & SEA SPORTS LTD,2-825 MCBRIDE BLVDNEW WESTMINSTER BC  V3L 5B5,RETAIL,1984,20161115,451,"Retail trade / Sporting goods, hobby, book & music stores",RESIDENT,11226000
111146,RBC DOMINION SECURITIES INC,RBC DOMINION SECURITIES INC,201-960 QUAYSIDE DRNEW WESTMINSTER BC  V3M 6G2,SERVICES,1984,20161115,523,"Finance & insurance / Securities, commodity contracts & related",RESIDENT,00109001
111171,COAST POWERTRAIN LIMITED,COAST POWERTRAIN LIMITED,420 CANFOR AVENEW WESTMINSTER BC  V3L 5G2,TRUCK&EQUIPT REPAIRS/RETAIL PARTS,1984,20161115,811,Other services (exc. Public administration) / Repair & maintenance,RESIDENT,07268000
111167,TANEX INDUSTRIES LTD,TANEX INDUSTRIES LTD,1068 AUCKLAND STNEW WESTMINSTER BC  V3M 1K8,WOOD BUILDING MATERIALS,1984,20161115,321,Manufacturing / Wood product mfg.,RESIDENT,01097000
111179,MASTER VIDEO LTD.,MASTER VIDEO LTD.,1111 ROYAL AVENEW WESTMINSTER BC  V3M 1K4,VIDEO TAPES,1984,20161115,414,Wholesale trade / Personal & household goods whl.,RESIDENT,01083000
111185,BURNABY ALLTRUCK SERVICES INC.,BURNABY ALLTRUCK SERVICES INC.,52 BRAID STNEW WESTMINSTER BC  V3L 3P3,AUTOMOBILE,1984,20161115,811,Other services (exc. Public administration) / Repair & maintenance,RESIDENT,02145000
111155,COLIN DAVIES PHYSIOTHERAPY,"DAVIES, COLIN",280-522 SEVENTH STNEW WESTMINSTER BC  V3M 5T5,PHYSIOTHERAPIST,1984,20161115,621,Health care & social assistance / Ambulatory health care services,RESIDENT,08613000
111157,FANTASY FACTORY,N.P. BOUTIQUES LIMITED,1111 ROYAL AVENEW WESTMINSTER BC  V3M 1K4,"NOVELTIES, SUNDRIES & PUBLICATIONS",1984,20161115,453,Retail trade / Misc. store retailers,RESIDENT,01083000
111165,WESTMINSTER SAVINGS CREDIT UNION,WESTMINSTER SAVINGS CREDIT UNION,100-601 SIXTH STNEW WESTMINSTER BC  V3L 3C1,CREDIT UNION,1984,20161115,522,Finance & insurance / Credit intermediation & related activities,RESIDENT,10861000
111156,HYACK TROPHIES LTD,HYACK TROPHIES LTD,922 TWELFTH STNEW WESTMINSTER BC  V3M 4K6,TROPHIES,1984,20161115,453,Retail trade / Misc. store retailers,RESIDENT,09516000
111222,"YOUNG, DAVID N.","YOUNG, DAVID N.",301-713 COLUMBIA STNEW WESTMINSTER BC  V3M 1B2,NOTARY PUBLIC,1985,20161115,541,"Professional, scientific & technical services / Professional, scientific & technical services",RESIDENT,00357000
111224,BNSF RAILWAY,BNSF RAILWAY,400 BRUNETTE AVENEW WESTMINSTER BC  V3L 3E8,TRANSPORTATION,1985,20161115,484,Transportation & warehousing / Truck transportation,RESIDENT,16066000
116411,TAVERNA GREKA RESTAURANT LTD,TAVERNA GREKA RESTAURANT LTD,412 SIXTH STNEW WESTMINSTER BC  V3L 3B2,*500-APARTMENT BUILDING,1985,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,06770000
111196,NEW WEST CARDIAC LAB INC.,NEW WEST CARDIAC LAB INC.,103-245 E COLUMBIA STNEW WESTMINSTER BC  V3L 3W4,SERVICES,1985,20161115,621,Health care & social assistance / Ambulatory health care services,RESIDENT,03464000
111227,THWAITES BROS. TRUCKING LTD.,THWAITES BROS. TRUCKING LTD.,100-440 CANFOR AVENEW WESTMINSTER BC  V3L 3C9,SERVICES,1985,20161115,484,Transportation & warehousing / Truck transportation,RESIDENT,02084000
111200,MAYA'S HIS & HERS SALON,"PLEPELIC, M.M.",120-815 FIRST STNEW WESTMINSTER BC  V3L 2H7,2 OPERATORS,1985,20161115,812,Other services (exc. Public administration) / Personal & laundry services,RESIDENT,11330000
111218,WESTCOAST CYLINDERS INC.,WESTCOAST CYLINDERS INC.,225 EDWORTHY WAYNEW WESTMINSTER BC  V3L 5G4,CYLINDERS,1985,20161115,336,Manufacturing / Transportation equipment mfg.,RESIDENT,07275000
111193,"KURITZKY, DR. R.A.","KURITZKY, DR. R.A.",102-245 E COLUMBIA STNEW WESTMINSTER BC  V3L 3W4,PROFESSIONAL PRACTICE,1985,20161115,621,Health care & social assistance / Ambulatory health care services,RESIDENT,03464000
117120,R W CONTROLS,"WENDLAND, R.J.",1807 HAMILTON STNEW WESTMINSTER BC  V3M 2P3,MARINE & INDUSTRIAL CONTROLS (M/T),1985,20161115,811,Other services (exc. Public administration) / Repair & maintenance,RESIDENT,07851000
111195,"CHAN, DR. RICHARD C.","CHAN, DR. RICHARD C.",101-250 KEARY STNEW WESTMINSTER BC  V3L 5E7,PROFESSIONAL PRACTICE,1985,20161115,621,Health care & social assistance / Ambulatory health care services,RESIDENT,02620001
111212,ARGUS ESTATES LTD,ARGUS ESTATES LTD,10-825 MCBRIDE BLVDNEW WESTMINSTER BC  V3L 5B5,SERVICES,1985,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,11226000
117121,WHALEN RENOVATIONS,"WHALEN, SCOWT",709 CUMBERLAND STNEW WESTMINSTER BC  V3L 3G9,1-2 EMPLOYEES  PAINTING & DRYWALL,1985,20161115,,See BL desk for Business NAICS,RESIDENT,
111209,MORGAN'S AUTOMOTIVE LTD,MORGAN'S AUTOMOTIVE LTD,43 CAPILANO WAYNEW WESTMINSTER BC  V3L 5G3,AUTOMOBILE,1985,20161115,811,Other services (exc. Public administration) / Repair & maintenance,RESIDENT,07266000
116410,COMEX DEVELOPMENTS LTD,COMEX DEVELOPMENTS LTD,101-315 SHERBROOKE STNEW WESTMINSTER BC  V3L 3M4,*500-APARTMENT BUILDING,1985,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,03582000
111265,CARTWRIGHT JEWELERS LTD.,CARTWRIGHT JEWELERS LTD.,639 SIXTH STNEW WESTMINSTER BC  V3L 3C1,RETAIL,1986,20161115,448,Retail trade / Clothing & clothing accessories stores,RESIDENT,10878000
117126,OMEGA SECRETARIAL SERVICES,"FOLEY, M.P.",301-466 E EIGHTH AVENEW WESTMINSTER BC  V3L 4L2,MAIL & TELEPHONE ONLY,1986,20161115,561,"Admin., support, waste mgmt & remed. services / Administrative & support services",RESIDENT,03690000
116413,ELMWOOD APARTMENTS LTD,ELMWOOD APARTMENTS LTD,COMPLX-211 ELEVENTH STNEW WESTMINSTER BC  V3M 6B3,*500-APARTMENT BUILDING,1986,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,05567000
116420,D'ALFONSO M. & AMORUSO D. A.,D'ALFONSO M. & AMORUSO D. A.,820 FIFTH AVENEW WESTMINSTER BC  V3M 1X9,*500-APARTMENT BUILDING,1986,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,07017000
111234,"LOVELY INC., DR. DOUGLAS M.","LOVELY INC., DR. DOUGLAS M.",609 SIXTH STNEW WESTMINSTER BC  V3L 3C1,PROFESSIONAL PRACTICE,1986,20161115,621,Health care & social assistance / Ambulatory health care services,RESIDENT,10861000
111301,GOODWIN & MARK,GOODWIN & MARK,217-713 COLUMBIA STNEW WESTMINSTER BC  V3M 1B2,PROFESSIONAL PRACTICE,1986,20161115,541,"Professional, scientific & technical services / Professional, scientific & technical services",RESIDENT,00357000
111288,OLD SPHAGHETTI FACTORY NEW WEST LTD,OLD SPHAGHETTI FACTORY NEW WEST LTD,50 EIGHTH STNEW WESTMINSTER BC  V3M 5N8,*261-FOOD PRIMARY,1986,20161115,722,Accommodation & food services / Food services & drinking places,RESIDENT,01408001
111299,DWIGHT M. ROSS,DWIGHT M. ROSS,300-713 COLUMBIA STNEW WESTMINSTER BC  V3M 1B2,PROFESSIONAL PRACTICE,1986,20161115,541,"Professional, scientific & technical services / Professional, scientific & technical services",RESIDENT,00357000
111236,"RUPKA, DR. D.W.","RUPKA, DR. D.W.",102A-245 E COLUMBIA STNEW WESTMINSTER BC  V3L 3W4,PROFESSIONAL PRACTICE,1986,20161115,621,Health care & social assistance / Ambulatory health care services,RESIDENT,03464000
111245,DOUGLAS COLLEGE,DOUGLAS COLLEGE,700 ROYAL AVENEW WESTMINSTER BC  V3M 5Z5,LIQUOR LICENSEE,1986,20161115,722,Accommodation & food services / Food services & drinking places,RESIDENT,00700001
111240,BURGER HAVEN,D J K (MURAL) HOLDINGS LTD,77 TENTH STNEW WESTMINSTER BC  V3M 3X4,RESTAURANT(S),1986,20161115,722,Accommodation & food services / Food services & drinking places,RESIDENT,00575000
116422,"FAVARO, L. & F.","FAVARO, L. & F.",815 ST. ANDREWS STNEW WESTMINSTER BC  V3M 1V9,*501-APARTMENT BUILDING,1986,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,07010000
111296,CASSADY & COMPANY,CASSADY & COMPANY,330-522 SEVENTH STNEW WESTMINSTER BC  V3M 5T5,PROFESSIONAL PRACTICE,1986,20161115,541,"Professional, scientific & technical services / Professional, scientific & technical services",RESIDENT,08613000
111287,OLD SPAGHETTI FACTORY NEW WEST LTD,OLD SPAGHETTI FACTORY NEW WEST LTD,50 EIGHTH STNEW WESTMINSTER BC  V3M 5N8,RESTAURANT(S),1986,20161115,722,Accommodation & food services / Food services & drinking places,RESIDENT,01408001
111248,VANCO GASKETS LTD,VANCO GASKETS LTD,202-360 EDWORTHY WAYNEW WESTMINSTER BC  V3L 5T8,MFG GASKETS,1986,20161115,339,Manufacturing / Miscellaneous mfg.,RESIDENT,07272000
111266,"MACKENZIE INC, DR. ANDREW J.","MACKENZIE INC, DR. ANDREW J.",506 SEVENTH AVENEW WESTMINSTER BC  V3L 1W9,PROFESSIONAL PRACTICE,1986,20161115,621,Health care & social assistance / Ambulatory health care services,RESIDENT,10875000
117124,VANDERLOO PAINTING & GENERAL REPAIR,"VANDERLOO, H.C.",111 DURHAM STNEW WESTMINSTER BC  V3L 1X2,PAINTING & RENOVATIONS  2 EMPLOYEES,1986,20161115,,See BL desk for Business NAICS,RESIDENT,10605000
111247,GALLOWAY'S SPECIALTY FOODS LTD,J.R. WHOLESOME FOODS LTD,B-702 SIXTH AVENEW WESTMINSTER BC  V3M 2B3,RETAIL,1986,20161115,445,Retail trade / Food & beverage stores,RESIDENT,08609000
111314,GRACE SHOE RENEW LTD.,GRACE SHOE RENEW LTD.,124A-610 SIXTH STNEW WESTMINSTER BC  V3L 5V1,SHOE REPAIR,1987,20161115,811,Other services (exc. Public administration) / Repair & maintenance,RESIDENT,10970000
116437,THE ANTHONY,LAM N. & NATHAN LAM TRUST,57 AGNES STNEW WESTMINSTER BC  V3L 1E2,*501-APARTMENT BUILDING,1987,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,01332000
116432,MASSEY PLACE,"KRIZ, F.F.",841 MCBRIDE BLVDNEW WESTMINSTER BC  V3L 2C3,*500-APARTMENT BUILDING,1987,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,11210000
111308,DEVELLIS AUTO CENTRE,DEVELLIS AUTO CENTRE LTD,124 E COLUMBIA STNEW WESTMINSTER BC  V3L 3V8,AUTOMOBILE,1987,20161115,811,Other services (exc. Public administration) / Repair & maintenance,RESIDENT,07241000
111318,7-ELEVEN FOOD STORES,7-ELEVEN CANADA INC,350 SIXTH STNEW WESTMINSTER BC  V3L 3A8,RESTAURANT(S),1987,20161115,722,Accommodation & food services / Food services & drinking places,RESIDENT,06152000
116433,MASSEY PLACE,HOLLYBURN ESTATES LTD,845 MCBRIDE BLVDNEW WESTMINSTER BC  V3L 2C2,*500-APARTMENT BUILDING,1987,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,11212000
111317,7-ELEVEN FOOD STORES,7-ELEVEN CANADA INC,350 SIXTH STNEW WESTMINSTER BC  V3L 3A8,RETAIL,1987,20161115,445,Retail trade / Food & beverage stores,RESIDENT,06152000
116439,BIRCHWOOD MANOR,GARDEN CONSTRUCTION LTD.,517 TENTH STNEW WESTMINSTER BC  V3M 3Z4,*500-APARTMENT BUILDING,1987,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,08700000
117755,PROJECT PARENT BURNABY/NEW WESTMINSTER,FAMILY SERVICES OF GREATER VANCOUVER,305-321 SIXTH STNEW WESTMINSTER BC  V3L 3A7,NON-PROFIT/FAMILY COUNSELLING,1987,20161115,812,Other services (exc. Public administration) / Personal & laundry services,RESIDENT,06158000
116441,VICTORIA REST HOME LTD.,VICTORIA REST HOME LTD.,731 QUEENS AVENEW WESTMINSTER BC  V3M 1L7,RENTAL HOUSE,1987,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,05493000
116440,ST. ANDREWS MANOR,SHELDON HERSHBERG HOLDINGS LTD.,1025 ST. ANDREWS STNEW WESTMINSTER BC  V3M 1W4,*501-APARTMENT BUILDING,1987,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,06868000
111322,D J'S PAINT & BODY (1987) LTD,D J'S PAINT & BODY (1987) LTD,1011 ROYAL AVENEW WESTMINSTER BC  V3M 1K3,AUTOMOBILE,1987,20161115,811,Other services (exc. Public administration) / Repair & maintenance,RESIDENT,01072000
111333,TRI-TECH MACHINE LTD.,TRI-TECH MACHINE LTD.,10 CAPILANO WAYNEW WESTMINSTER BC  V3L 5H2,STEEL FABRICATION,1987,20161115,332,Manufacturing / Fabricated metal product mfg.,RESIDENT,07290000
111307,DEVELLIS AUTO CENTRE LTD,DEVELLIS AUTO CENTRE LTD,124 E COLUMBIA STNEW WESTMINSTER BC  V3L 3V8,AUTOMOBILE,1987,20161115,811,Other services (exc. Public administration) / Repair & maintenance,RESIDENT,07241000
116435,CYPRESS APTS,BOROEVICH ENTERPRISES LTD,621 TWELFTH STNEW WESTMINSTER BC  V3M 4J5,*500-APARTMENT BUILDING,1987,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,09064000
116438,SHELMARJAY HOLDINGS LTD.,SHELMARJAY HOLDINGS LTD.,720 QUEENS AVENEW WESTMINSTER BC  V3M 1L6,*500-APARTMENT BUILDING,1987,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,01023000
111337,PADDLEWHEELER PUB,305423 B.C. LIMITED,126-810 QUAYSIDE DRNEW WESTMINSTER BC  V3M 6B9,NEIGHBORHOOD PUB,1987,20161115,722,Accommodation & food services / Food services & drinking places,RESIDENT,00110002
116434,MASSEY PLACE,"KRIZ, F.F.",855 MCBRIDE BLVDNEW WESTMINSTER BC  V3L 2C4,*500-APARTMENT BUILDING,1987,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,11213000
111369,UPG PROPERTY GROUP INC,UPG PROPERTY GROUP INC,330-555 SIXTH STNEW WESTMINSTER BC  V3L 5H1,MALL ADMINISTRATION,1988,20161115,561,"Admin., support, waste mgmt & remed. services / Administrative & support services",RESIDENT,08556001
111417,RINES & ENGMAN NOTARIES PUBLIC,RINES & ENGMAN NOTARIES PUBLIC,710 SIXTH STNEW WESTMINSTER BC  V3L 3C5,NOTARY PUBLIC,1988,20161115,541,"Professional, scientific & technical services / Professional, scientific & technical services",RESIDENT,10910000
111405,MASTER CARE JANITORIAL,MASTER CARE JANITORIAL & FACILITY SERVICES INC.,327-555 SIXTH STNEW WESTMINSTER BC  V3L 5H1,FRANCHISING JANITORIAL SERVICES/MAINTENANCE,1988,20161115,561,"Admin., support, waste mgmt & remed. services / Administrative & support services",RESIDENT,08556001
111376,DEBONAIR FORMAL WEAR LTD.,DEBONAIR FORMAL WEAR LTD.,701 COLUMBIA STNEW WESTMINSTER BC  V3M 1B1,RENTAL - FORMAL WEAR,1988,20161115,448,Retail trade / Clothing & clothing accessories stores,RESIDENT,00358000
111443,DONALDSON GRASSI,DONALDSON GRASSI,615 FOURTH AVENEW WESTMINSTER BC  V3M 1S5,PROFESSIONAL PRACTICE,1988,20161115,541,"Professional, scientific & technical services / Professional, scientific & technical services",RESIDENT,06773000
111397,ASHER ACUPUNCTURE,"ASHER, J.",COMPLX-414 E COLUMBIA STNEW WESTMINSTER BC  V3L 3W9,ACUPUNCTURE,1988,20161115,621,Health care & social assistance / Ambulatory health care services,RESIDENT,02755000
116446,WINDSOR HOUSE,XL PROPERTIES INC.,102 AGNES STNEW WESTMINSTER BC  V3L 5C7,*501-APARTMENT BUILDING,1988,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,00472000
111431,IMPERIAL PARKING LIMITED LOT #543,IMPERIAL PARKING (LOT 1500),611 SIXTH STNEW WESTMINSTER BC  V3L 3C1,PARKING LOT,1988,20161115,812,Other services (exc. Public administration) / Personal & laundry services,RESIDENT,17240000
117137,STONE'S GENERAL CLEANING & REPAIR,"STONE, D.G.",11-320 CARNARVON STNEW WESTMINSTER BC  V3L 1C1,HOUSECLEANING & MISC. REPAIRS,1988,20161115,561,"Admin., support, waste mgmt & remed. services / Administrative & support services",RESIDENT,00426000
111379,MARATHON MOTORS INC,MARATHON MOTORS INC,210 TWELFTH STNEW WESTMINSTER BC  V3M 4H2,AUTOMOBILE,1988,20161115,441,Retail trade / Motor vehicle & parts dealers,RESIDENT,05629000
111450,SOUTHERN RAILWAY OF BC LTD,SOUTHERN RAILWAY OF BC LTD,2102 RIVER DRNEW WESTMINSTER BC  V3M 6S3,RAIL FREIGHT TRANSPORTATION,1988,20161115,484,Transportation & warehousing / Truck transportation,RESIDENT,16266000
116445,"D'ALFONSO, M. & M.","D'ALFONSO, M. & M.",COMPLX-812 TWELFTH STNEW WESTMINSTER BC  V3M 4K1,*500-APARTMENT BUILDING,1988,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,09534001
111432,RUSSELL PROSTHETICS LTD,RUSSELL PROSTHETICS LTD,452 E COLUMBIA STNEW WESTMINSTER BC  V3L 3X5,FITTING OF ARTIFICIAL LIMBS,1988,20161115,621,Health care & social assistance / Ambulatory health care services,RESIDENT,02780000
111442,ADVANCED PARKING SYSTEMS LTD,ADVANCED PARKING SYSTEMS LTD,900 QUAYSIDE DRNEW WESTMINSTER BC  V3M 6G1,PARKING LOT UNDERNEATH HOTEL,1988,20161115,812,Other services (exc. Public administration) / Personal & laundry services,RESIDENT,00109000
111409,ROYAL CITY ARCHERS LTD.,ROYAL CITY ARCHERS LTD.,426 E COLUMBIA STNEW WESTMINSTER BC  V3L 3W9,INDOOR ARCHERY FACILITY,1988,20161115,711,"Arts, entertainment & recreation / Performing arts, spectator sports & related",RESIDENT,02756000
