NwID,FULLADDR1
10617000,119 SEVENTH AVE
16110900,512 BRUNETTE AVE
10229502,818 EDINBURGH ST
2677000,220 SHERBROOKE ST
6064000,326 THIRD ST
4385000,229 ARCHER ST
359000,COLUMBIA ST
11403000,119 SINCLAIR AVE
3115000,517 FADER ST
5516000,212 EIGHTH ST
4478000,135 E DURHAM ST
3090000,513 KELLY ST
8416000,118 REGINA ST
9646000,1402 LONDON ST
10756000,220 SEVENTH AVE
6104000,334 FOURTH ST
9031000,1040 HAMILTON ST
6500000,334 ARBUTUS ST
16097906,1100 COLUMBIA ST
2984000,421 ROUSSEAU ST
12700544,1428 SALTER ST
11658000,818 FOURTH ST
9060000,1114 NANAIMO ST
6649000,213 FOURTH AVE
3739000,335 NOOTKA ST
12410015,1237 PRETTY CRT
15765001,2030 SEVENTH AVE
7673000,1609 SIXTH AVE
15348000,2344 MARINE DR
10811000,720 FOURTH ST
5431000,214 ANTHONY CRT
481000,65 FIRST ST
9881000,1732 DUBLIN ST
4363000,231 RICHMOND ST
8948000,1012 SEVENTH AVE
4097000,473 ELMER ST
12975000,638 EWEN AVE
6705000,418 THIRD ST
5727000,912 THIRD AVE
2938000,401 WILSON ST
4746000,828 CHILLIWACK ST
6012000,315 SECOND ST
9941000,1838 EDINBURGH ST
8011000,1510 NANAIMO ST
12693000,211 BOUNDARY RD
11490000,210 SANDRINGHAM AVE
7840000,1815 HAMILTON ST
11685000,923 FIFTH ST
6742000,401 FIFTH ST
10925000,625 HAMILTON ST
1526000,633 E COLUMBIA ST
6287000,1037 CORNWALL ST
11691000,905 FIFTH ST
7785001,1927 SEVENTH AVE
3949000,330 BLAIR AVE
4261000,136 HARVEY ST
15507000,2012 EDINBURGH ST
29105000,322 HAMPTON ST
2824000,415 FADER ST
2936000,407 WILSON ST
3067000,458 ROUSSEAU ST
14600524,263 JENSEN ST
6361000,338 TWELFTH ST
10661000,224 DURHAM ST
11436000,124 TENTH AVE
6641000,441 SECOND ST
12310024,817 SOUTH DYKE RD
12410013,1225 PRETTY CRT
9900000,1735 EDINBURGH ST
3885000,365 KEARY ST
5025000,117 E EIGHTH AVE
11654000,806 FOURTH ST
4748000,824 CHILLIWACK ST
4987000,128 E TENTH AVE
7868000,1631 SEVENTH AVE
3757000,334 HOULT ST
4170000,548 AMESS ST
14600522,271 JENSEN ST
7084000,422 FIFTH ST
4673000,902 LAUREL ST
10121000,826 TENTH AVE
9588000,901 FOURTEENTH ST
4280000,148 HARVEY ST
3828000,351 ALBERTA ST
11443000,237 EIGHTH AVE
9337000,1016 DUBLIN ST
5161000,815 YORK ST
4344000,428 ALBERTA ST
13314007,336 WOOD ST
3613000,332 WARD ST
502000,43 HASTINGS ST
8992000,1022 EIGHTH AVE
15733000,2201 NINTH AVE
8521000,510 THIRD ST
7778000,1909 SEVENTH AVE
14201000,2 FRONT ST
4786000,417 RICHMOND ST
5816000,229 FOURTH ST
11402000,121 SINCLAIR AVE
4704000,223 E EIGHTH AVE
3260000,81 MINER ST
2906000,455 GARRETT ST
11485000,207 OSBORNE AVE
4682000,916 CHESTNUT ST
12866002,243 LAWRENCE ST
10013000,1926 TENTH AVE
2882000,405 GARRETT ST
6780000,409 SEVENTH ST
4408000,436 SHILES ST
7813000,1922 EIGHTH AVE
3409000,319 ALBERTA ST
11365001,111 EIGHTH AVE
13101005,311 JOHNSTON ST
11585000,321 NINTH AVE
10873000,502 SEVENTH AVE
11304000,83 GLOVER AVE
13522000,1111 EWEN AVE
9155000,1303 SEVENTH AVE
783000,125 AGNES ST
8470000,223 REGINA ST
1679000,486 CUMBERLAND ST
4846000,919 LADNER ST
6603000,127 FOURTH AVE
9773000,1617 EIGHTH AVE
15425000,2007 HAMILTON ST
3704000,506 GARFIELD ST
15487000,2120 EDINBURGH ST
771000,118 ROYAL AVE
14600541,246 BROOKES ST
13314001,348 WOOD ST
12412004,1179 SOUTH DYKE RD
10728000,208 SEVENTH AVE
9360000,1012 LONDON ST
3865000,341 SIMPSON ST
9712000,1524 EDINBURGH ST
574000,920 AGNES ST
11693000,843 FIFTH ST
10686002,203 DURHAM ST
13439000,319 HOWES ST
8438000,124 SIXTH AVE
9930000,1819 EIGHTH AVE
12489052,1253 BASRAN AVE
4684000,920 CHESTNUT ST
11531000,207 NINTH AVE
4947000,122 E EIGHTH AVE
7295000,25 CAPILANO WAY
7717000,1706 SEVENTH AVE
6727000,439 FOURTH ST
7789001,709 TWENTIETH ST
12700600,177 DOCKSIDE CRT
6797000,420 SEVENTH ST
7862000,707 BELYEA ST
9615000,923 FOURTEENTH ST
4661000,936 LAUREL ST
9178000,1314 EIGHTH AVE
7773000,714 NINETEENTH ST
12489032,1229 GALBRAITH AVE
10098000,1910 EDINBURGH ST
12700550,1462 SALTER ST
4088000,432 ELMER ST
12440081,1291 DAN LEE AVE
15762000,2020 SEVENTH AVE
13013000,237 BOYNE ST
12683005,209 PHILLIPS ST
15400000,2006 HAMILTON ST
13964018,153 STAR CRES
9470000,1120 DUBLIN ST
10690000,728 SECOND ST
17501000,400 FOURTEENTH ST
10847000,406 SEVENTH AVE
15329000,2306 SEVENTH AVE
4898000,615 CUMBERLAND ST
15527000,2010 DUBLIN ST
3972000,351 HOSPITAL ST
4641000,921 CHILLIWACK ST
3728010,312 WELLS GRAY PL
4636000,312 E TENTH AVE
13904000,326 MERCER ST
3107000,522 KELLY ST
4620000,901 LAUREL ST
3798001,353 CUMBERLAND ST
13362100,316 LAWRENCE ST
6257000,305 ELEVENTH ST
4839000,922 LADNER ST
5279000,336 CARNEGIE ST
9722000,1507 EDINBURGH ST
15465000,797 TWENTY-THIRD ST
9389000,905 TWELFTH ST
1418001,407 QUEENS AVE
8998002,736 TENTH ST
3011000,461 ROUSSEAU ST
15350000,2329 TRAPP RD
10632000,705 FOURTH ST
5149000,824 MASSEY ST
3120000,507 FADER ST
12514000,249 DAWE ST
16200907,2231 HAMILTON ST
16200944,1700 STEWARDSON WAY
2775000,273 SHERBROOKE ST
4827000,810 LADNER ST
15716000,950 LONDON PL
15570001,2201 EDINBURGH ST
4230000,461 CUMBERLAND ST
8908000,NANAIMO ST
7880000,1723 SEVENTH AVE
3932000,362 SHERBROOKE ST
13046000,231 WOOD ST
3139000,519 GARRETT ST
5009000,909 CUMBERLAND ST
4604000,237 CHURCHILL AVE
12700542,1416 SALTER ST
9788000,1605 EDINBURGH ST
6831000,405 TENTH ST
7883000,1711 SEVENTH AVE
1513000,571 COLBY ST
15535000,2011 EDINBURGH ST
8598000,550 SIXTH ST
2946000,458 GARRETT ST
5001000,119 RICKMAN PL
1393000,110 QUEENS AVE
12760000,1040 EWEN AVE
508000,41 WELLINGTON ST
10819000,402 EIGHTH AVE
8936000,1037 NANAIMO ST
15367000,2205 SEVENTH AVE
13102005,309 JOHNSTON ST
14600514,236 JENSEN ST
15521000,2038 DUBLIN ST
11583000,315 NINTH AVE
13363000,320 LAWRENCE ST
11306000,46 TENTH AVE
3726003,529 E COLUMBIA ST
2802000,445 KELLY ST
9569000,823 FOURTEENTH ST
13131000,BOYD ST
13068000,239 FENTON ST
6219000,305 TENTH ST
7027000,436 ASH ST
8282501,8 RENAISSANCE SQ
2818000,429 FADER ST
14508000,240 HOLLY AVE
6087000,314 PINE ST
11537000,219 NINTH AVE
4087000,430 ELMER ST
14588000,253 SALTER ST
4140000,539 AMESS ST
16110908,122 BRUNETTE AVE
5428000,211 QUEENS AVE
4825000,421 RICHMOND ST
1084000,1105 ROYAL AVE
626000,624 AGNES ST
1612501,9 E COLUMBIA ST
4284000,140 HARVEY ST
11641000,258 SANDRINGHAM AVE
10130000,926 EIGHTH ST
9473000,841 TWELFTH ST
8053000,1420 SEVENTH AVE
15515000,2019 EIGHTH AVE
3384000,215 E COLUMBIA ST
12440016,1339 SOUTH DYKE RD
8455000,517 THIRD ST
8462000,210 REGINA ST
6810000,417 EIGHTH ST
7841000,1819 HAMILTON ST
6609000,402 FIRST ST
1699000,466 GLEN CRT
10657000,210 DURHAM ST
6180000,707 THIRD AVE
1545000,615 E COLUMBIA ST
14600510,252 JENSEN ST
9175000,1300 EIGHTH AVE
9326000,1011 EDINBURGH ST
15540000,2045 EDINBURGH ST
9108000,1210 SEVENTH AVE
6428000,313 NINTH ST
8408002,502 FIRST ST
13383000,319 LAWRENCE ST
9151000,1311 SEVENTH AVE
10161000,808 LONDON ST
15430000,2017 HAMILTON ST
13002000,601 SALTER ST
13074000,240 FENTON ST
10701000,256 EIGHTH AVE
11003000,633 EIGHTH ST
4226000,113 CARROLL ST
9778000,1636 EDINBURGH ST
4698000,918 BURNABY ST
9136000,727 THIRTEENTH ST
5265000,327 E EIGHTH AVE
13314026,710 CRANE PL
3445000,318 SIMPSON ST
10698000,226 EIGHTH AVE
6123000,323 SEVENTH ST
503000,44 AGNES ST
12410016,1240 PRETTY CRT
11262000,75 MOTT CRES
4395000,316 DEVOY ST
4333000,427 ALBERTA ST
9676000,1429 EDINBURGH ST
4075000,435 E EIGHTH AVE
15623000,2114 LONDON ST
6173000,507 BLACKFORD ST
13305000,325 WOOD ST
7807000,724 BOWLER ST
12965000,234 WOOD ST
12685400,1465 SALTER ST
3742000,323 NOOTKA ST
12691000,208 PHILLIPS ST
13017000,245 BOYNE ST
15734000,2137 NINTH AVE
6504000,324 FIRST ST
6490000,128 FOURTH AVE
252000,554 COLUMBIA ST
7551000,1910 RIVER DR
9199000,620 THIRTEENTH ST
3240000,81 KWANTLEN CRT
10700000,234 EIGHTH AVE
1251000,87 SIXTH ST
11524000,218 NINTH AVE
1399001,37 EIGHTH ST
1455000,424 THIRD AVE
13128000,430 BOYD ST
60000,1040 QUAYSIDE DR
4797000,902 SURREY ST
3218000,84 RICHMOND ST
4329000,419 ALBERTA ST
5048000,831 JACKSON CRES
5031000,812 JACKSON CRES
15388000,2119 SEVENTH AVE
9756000,1517 LONDON ST
9468000,1114 DUBLIN ST
813000,101 THIRD ST
9791000,1617 EDINBURGH ST
13508501,312 JARDINE ST
10825000,725 FIFTH ST
1445000,415 ST. GEORGE ST
3373000,305 STRAND AVE
3234000,68 SEYMOUR CRT
8508000,311 REGINA ST
13330002,703 EWEN AVE
5836000,232 THIRD AVE
11622000,257 EIGHTH AVE
6821000,403 NINTH ST
15587000,2320 LONDON ST
8549000,531 FIFTH ST
15344000,2313 MARINE WAY
9899000,1731 EDINBURGH ST
14599606,289 SALTER ST
13032000,220 BOYNE ST
4648000,903 CHESTNUT ST
8832000,511 HOLLAND ST
6510000,110 FOURTH AVE
10849000,635 FIFTH ST
8507000,305 REGINA ST
9737000,1525 DUBLIN ST
16097904,1405 THIRD AVE
11652000,805 FIFTH ST
6957000,1214 FIFTH AVE
4265000,473 DIXON ST
9649000,1407 DUBLIN ST
11420000,917 SECOND ST
13256000,325 BOYNE ST
12440009,158 SPAGNOL ST
3712001,503 MCDONALD ST
9200000,624 THIRTEENTH ST
3804000,340 ALBERTA ST
16070936,432 CANFOR AVE
6483000,212 FOURTH AVE
2913000,402 GARRETT ST
3414000,307 ALBERTA ST
3741000,327 NOOTKA ST
15726000,2233 NINTH AVE
6787000,404 SEVENTH ST
7811000,1932 EIGHTH AVE
6130000,612 FOURTH AVE
9967000,1807 DUBLIN ST
5696000,229 ELEVENTH ST
13972011,231 CAMATA ST
5868000,116 THIRD AVE
13157001,330 JOHNSTON ST
9338000,1020 DUBLIN ST
13330001,306 WOOD ST
1694000,488 GLENBROOK DR
4876000,916 LEE ST
6613000,109 FOURTH AVE
12789004,239 JARDINE ST
6469000,228 FOURTH AVE
9362000,1024 LONDON ST
4345000,426 ALBERTA ST
823000,213 MANITOBA ST
13964030,162 STAR CRES
4438000,105 E DURHAM ST
8738000,1019 FIFTH AVE
2890000,454 FADER ST
5756000,225 PEARCE ST
7715000,1710 SEVENTH AVE
15663000,918 TWENTIETH ST
5830000,232 THIRD ST
2923000,426 GARRETT ST
15395000,2016 HAMILTON ST
3924000,334 RICHMOND ST
12310033,136 HENDRY PL
8841000,529 HOLLAND ST
12294000,160 PEMBINA ST
9535000,810 TWELFTH ST
7240000,120 E COLUMBIA ST
15785000,2013 MARINE WAY
11694000,841 FIFTH ST
8477000,228 SIXTH AVE
14599607,291 SALTER ST
12553003,1085 TANAKA CRT
14196000,4 FRONT ST
6344000,320B STEWARDSON WAY
12802400,
7763000,1831 SEVENTH AVE
8769000,509 ELEVENTH ST
13430000,935 EWEN AVE
6736000,412 FOURTH ST
459000,31 ELLIOT ST
9789000,1611 EDINBURGH ST
11559000,227 BLACKMAN ST
6473000,334 OLIVER ST
449000,206 CARNARVON ST
13835000,501 BOYD ST
12497005,212 SUZUKI ST
1310000,425 CARNARVON ST
13964019,163 STAR CRES
13923001,325 EWEN AVE
13972013,223 CAMATA ST
3327000,110 SAPPER ST
6197000,311 EIGHTH ST
11193000,45 E EIGHTH AVE
3170000,28 RICHMOND ST
8281000,6 RENAISSANCE SQ
12700521,162 PHILLIPS ST
6261000,1032 CORNWALL ST
14599603,283 SALTER ST
5562000,215 SHAW ST
6322000,301 STEWARDSON WAY
453001,221 COLUMBIA ST
16070931,180 SPRUCE ST
16246963,BOYD ST
5215000,815 CHILLIWACK ST
13412300,914 BOYD ST
8746000,506 TENTH ST
14600558,212 BROOKES ST
4788000,808 SURREY ST
10740000,227 SIXTH AVE
1546000,308 HOLMES ST
7939000,1417 SEVENTH AVE
6275000,324 TENTH ST
8524000,301 FIFTH AVE
8065000,1408 SIXTH AVE
16064000,380 BRUNETTE AVE
7310000,20 BRAID ST
8019000,1513 SIXTH AVE
10679000,235 DURHAM ST
3738000,332 NOOTKA ST
4421000,220 E SIXTH AVE
773000,112 ROYAL AVE
12700512,181 PHILLIPS ST
232000,716 COLUMBIA ST
1259000,423 AGNES ST
8374000,1708 SIXTH AVE
16275919,2229 HAMILTON ST
10044000,1916 LONDON ST
6399000,313 LOUELLEN ST
5480000,221 SEVENTH ST
8013000,1502 NANAIMO ST
12999200,214 PEMBINA ST
3875000,375 KEARY ST
10656000,208 DURHAM ST
11750000,FIFTH ST
15689000,2138 NINTH AVE
15548000,2114 DUBLIN ST
12497002,1289 SALTER ST
6453000,322 SEVENTH ST
4561000,340 DEVOY ST
11600000,303 BLACKMAN ST
12499001,1236 EWEN AVE
11602000,309 BLACKMAN ST
6224002,310 NINTH ST
12810000,930 EWEN AVE
10223000,912 EDINBURGH ST
435000,239 COLUMBIA ST
6739000,418 FOURTH ST
9001000,726 TENTH ST
9824000,1605 LONDON ST
14600515,234 JENSEN ST
2991000,405 BRUNETTE AVE
4495000,733 MCKAY ST
9133000,1218 HAMILTON ST
15466001,2345 MARINE DR
15764000,2101 MARINE WAY
4896000,623 CUMBERLAND ST
4644000,913 CHILLIWACK ST
12549511,222 HUME ST
5231000,839 CHERRY ST
8638000,525 EIGHTH ST
12440026,1382 RAMA AVE
5693000,235 ELEVENTH ST
10846000,410 SEVENTH AVE
3173000,78 JAMIESON CRT
14326000,505 BOUNDARY RD
3033000,446 ROUSSEAU ST
10068000,1924 DUBLIN ST
12310050,767 SOUTH DYKE RD
7687001,1629 SIXTH AVE
1419000,401 QUEENS AVE
4288000,147 HARVEY ST
5040000,908 JACKSON CRES
13080000,245 PEMBINA ST
10100000,818 NINETEENTH ST
9650000,1411 DUBLIN ST
2915000,406 GARRETT ST
4637000,308 E TENTH AVE
880000,511 ROYAL AVE
4633000,320 E TENTH AVE
10526000,613 FIRST ST
15407000,2009 SEVENTH AVE
6158000,321 SIXTH ST
9974000,1837 DUBLIN ST
4394000,320 DEVOY ST
4382000,222 ARCHER ST
12834000,215 HOWES ST
11421000,923 SECOND ST
583000,815 VICTORIA ST
3128000,514 FADER ST
3199000,67 MINER ST
13670000,420 WOOD ST
15699000,2316 NINTH AVE
6477000,340 SECOND ST
9464001,830 HENLEY ST
11699000,819 FIFTH ST
15408000,2011 SEVENTH AVE
9033000,1067 SEVENTH AVE
10060000,907 TWENTIETH ST
16070916,40 E COLUMBIA ST
15618000,2140 LONDON ST
9466000,1106 DUBLIN ST
3728001,327 WELLS GRAY PL
6606000,117 FOURTH AVE
13264000,309 BOYNE ST
13365000,328 LAWRENCE ST
4871000,905 KENT ST
3666000,459 E COLUMBIA ST
14518000,277 HOLLY AVE
1622000,414 CUMBERLAND ST
6993001,424 NINTH ST
13085000,203 PEMBINA ST
15590000,2310 LONDON ST
453000,215 COLUMBIA ST
11290001,54 TENTH AVE
9825000,1609 LONDON ST
8020000,1509 SIXTH AVE
9500000,1217 EDINBURGH ST
8197000,1408 FIFTH AVE
1107000,1012 AUCKLAND ST
11528000,206 NINTH AVE
9994000,1827 LONDON ST
12410019,1222 PRETTY CRT
9172000,728 THIRTEENTH ST
12440022,1299 SOUTH DYKE RD
8428000,109 REGINA ST
3006000,470 WILSON ST
5715000,1002 THIRD AVE
10478000,708 COLBORNE ST
10668000,316 DURHAM ST
13317010,338 MCGILLIVRAY PL
5784000,228 SEVENTH ST
9128000,1210 HAMILTON ST
8030000,1425 SIXTH AVE
3951000,334 BLAIR AVE
6730000,310 FIFTH AVE
3252000,68 KWANTLEN CRT
6106000,330 FOURTH ST
7636000,1802 NANAIMO ST
15776000,2017 MEAD ST
3753000,320 HOULT ST
10477000,41 SEVENTH AVE
13186501,365 PEMBINA ST
3481002,331 KEARY ST
15534000,2009 EDINBURGH ST
16249806,2144 LONDON ST
4791000,818 SURREY ST
4410000,307 DEVOY ST
4161000,520 AMESS ST
11749000,916 FIFTH ST
5630000,240 TWELFTH ST
10200000,830 EIGHTH ST
13965000,86 STAR CRES
4118000,504 RICHMOND ST
841000,116 SECOND ST
10006000,1828 TENTH AVE
11063000,707 HAMILTON ST
9774000,1623 EIGHTH AVE
844000,207 CLINTON PL
4304000,712 CUMBERLAND ST
12489012,1233 GALBRAITH AVE
4169000,544 AMESS ST
9891000,1701 EDINBURGH ST
2916000,408 GARRETT ST
9345000,903 HENLEY ST
6643000,233 FOURTH AVE
9568000,827 FOURTEENTH ST
11375000,120 OVENS AVE
3381000,331 STRAND AVE
3690000,466 E EIGHTH AVE
5559000,202 MOWAT ST
11613000,318 TENTH AVE
6266001,1018 CORNWALL ST
9947000,1817 EDINBURGH ST
12683009,217 PHILLIPS ST
3770000,553 E COLUMBIA ST
13156000,348A JOHNSTON ST
9913000,1709 EIGHTH AVE
9630000,1411 LONDON ST
1520000,580 COLBY ST
9871000,1701 DUBLIN ST
12695502,1403 CANIL AVE
3072000,502 E COLUMBIA ST
16070901,559 BRUNETTE AVE
7855000,1607 SEVENTH AVE
11515000,215 SANDRINGHAM AVE
11367000,105 EIGHTH AVE
4359001,218 DEVOY ST
4751000,239 E EIGHTH AVE
13308000,317 WOOD ST
6604000,125 FOURTH AVE
1557000,334 HOLMES ST
5253000,337 CARNEGIE ST
9982000,1824 LONDON ST
10710000,731 FOURTH ST
9320000,1024 EDINBURGH ST
11525000,214 NINTH AVE
3456000,301 E COLUMBIA ST
9951000,1833 EDINBURGH ST
4117000,502 RICHMOND ST
2785000,480 E COLUMBIA ST
6784000,415 SEVENTH ST
12798001,234 HOWES ST
15424000,2005 HAMILTON ST
3870000,389 KEARY ST
9638000,1434 LONDON ST
11739000,931 SIXTH ST
9561000,1310 EDINBURGH ST
16275912,2322 DUBLIN ST
16070918,28 E COLUMBIA ST
6252000,1019 THIRD AVE
8483000,210 SIXTH AVE
9091000,616 TWELFTH ST
12779000,229 JARDINE ST
7916000,1408 EIGHTH AVE
10125000,816 TENTH AVE
12430000,1239 SOUTH DYKE RD
9522000,1215 LONDON ST
13083000,235 PEMBINA ST
15755000,2126 SEVENTH AVE
12527001,215 DAWE ST
6217000,301 NINTH ST
5065000,134 RICKMAN PL
14600529,243 JENSEN ST
6614000,414 FIRST ST
13964031,168 STAR CRES
8105000,506 FOURTEENTH ST
4754000,249 E EIGHTH AVE
6829000,410 EIGHTH ST
7612000,1835 RIVER DR
6883000,1016 FIFTH AVE
10490000,44 EIGHTH AVE
6264000,1024 CORNWALL ST
13964040,131 FOUNDRY ROW
6086000,317 FOURTH ST
6241000,321 TENTH ST
2877000,417 GARRETT ST
9020000,TWELFTH ST
3687000,461 GRIFFITHS PL
8500000,322 SIXTH AVE
10015000,1920 TENTH AVE
4800000,910 SURREY ST
12410024,1174 SPARKS CRT
3658000,316 CEDAR ST
12866001,245 LAWRENCE ST
13099001,327 JOHNSTON ST
4603000,235 CHURCHILL AVE
504000,47 WELLINGTON ST
3221000,75 SEYMOUR CRT
3238000,76 SEYMOUR CRT
10708000,723 FOURTH ST
4489501,215 E SEVENTH AVE
3126000,510 FADER ST
7924001,1425 HAMILTON ST
1119000,124 MCINNES ST
2973000,416 WILSON ST
13758001,407 WOOD ST
4666000,922 LAUREL ST
5504000,209 EIGHTH ST
8108000,1508 SIXTH AVE
2871000,430 FADER ST
10127000,808 TENTH AVE
3109000,526 KELLY ST
13251000,335 BOYNE ST
4105000,433 ELMER ST
13482000,302 HAMPTON ST
1425000,418 ST. GEORGE ST
13207001,316 FENTON ST
10634000,315 SEVENTH AVE
15585000,2311 EDINBURGH ST
750000,327 AGNES ST
4324000,409 ALBERTA ST
8683000,505 NINTH ST
7812000,1926 EIGHTH AVE
10709000,727 FOURTH ST
5730000,902 THIRD AVE
13964007,139 FAIRWEATHER LANE
11688000,917 FIFTH ST
11373000,114 OVENS AVE
12700562,158 PIER PL
5859000,226 SECOND ST
2963000,447 WILSON ST
6956000,1212 FIFTH AVE
10538000,128 SEVENTH AVE
15758000,2112 MARINE WAY
3733000,544 GARFIELD ST
16070934,26 CAPILANO WAY
4530000,440 SHERBROOKE ST
12410008,160 GIFFORD ST
4470000,202 E EIGHTH AVE
12995000,230 PEMBINA ST
448000,210 CARNARVON ST
6362000,334 TWELFTH ST
15719002,939 LONDON PL
3424000,227 E COLUMBIA ST
3712000,805 WINTHROP ST
10736000,215 SIXTH AVE
9094000,1207 SIXTH AVE
8844000,1318 SIXTH AVE
6047000,305 PINE ST
9955000,1806 DUBLIN ST
12489003,1239 SALTER ST
12440064,182 SUZUKI ST
8833000,515 HOLLAND ST
3722000,491 E EIGHTH AVE
7627000,1807 SIXTH AVE
9735000,1529 DUBLIN ST
6873000,1020 NAPANEE ST
5455000,315 QUEENS AVE
3262000,77 MINER ST
11509000,233 SANDRINGHAM AVE
13986500,220 SALTER ST
3851000,379 SIMPSON ST
4442000,117 E DURHAM ST
9075000,1059 NANAIMO ST
13248000,341 BOYNE ST
9459000,1111 EDINBURGH ST
16070909,216 BRUNETTE AVE
15597000,2321 DUBLIN ST
29004000,43 DUNCAN ST
13104000,318 STANLEY ST
5204000,827 CHESTNUT ST
700001,700 ROYAL AVE
7531000,1917 MARINE WAY
15637000,2036 LONDON ST
8859000,502 THIRTEENTH ST
4047000,436 BLAIR AVE
9876000,1719 DUBLIN ST
14590000,250 HOLLY AVE
1144000,131 TWELFTH ST
6119000,617 THIRD AVE
3061000,445 BRUNETTE AVE
3208000,358 CUMBERLAND ST
15429000,2015 HAMILTON ST
278001,318 COLUMBIA ST
14600504,276 JENSEN ST
1329000,410 AGNES ST
5162000,811 YORK ST
10887000,507 SEVENTH AVE
5271000,345 E EIGHTH AVE
9580501,834B THIRTEENTH ST
12685000,204 PHILLIPS ST
11361000,125 EIGHTH AVE
6627000,119 ST. PATRICK ST
5282000,326 CARNEGIE ST
1659000,435 GLENBROOK DR
11239000,78 COURTNEY CRES
7521000,1930 SIXTH AVE
9084000,1044 SEVENTH AVE
6058000,318 THIRD ST
8022000,1501 SIXTH AVE
4196000,501 GARFIELD ST
6039000,229 THIRD AVE
581001,821 VICTORIA ST
10489000,40 EIGHTH AVE
16246991,BOYD ST
10187000,914 DUBLIN ST
9655000,1433 DUBLIN ST
46000,1185 QUAYSIDE DR
3391000,314 ALBERTA ST
3716001,467 E EIGHTH AVE
410000,411 COLUMBIA ST
1284000,528 CARNARVON ST
6209000,310 EIGHTH ST
9319001,815 HENLEY ST
49000,1135 QUAYSIDE DR
5148000,822 MASSEY ST
13108000,350 STANLEY ST
11618000,304 TENTH AVE
6480000,332 SECOND ST
2834000,450 KELLY ST
7954000,1523 SEVENTH AVE
15508000,2010 EDINBURGH ST
9952001,1835 EDINBURGH ST
10019000,1908 TENTH AVE
13001001,212 PEMBINA ST
12957000,208 WOOD ST
3619000,431 E COLUMBIA ST
2899000,120 BRAID ST
4894000,631 CUMBERLAND ST
8384000,1608 SIXTH AVE
3850000,378 SIMPSON ST
6468001,224 FOURTH AVE
11544000,218 BLACKMAN ST
10420000,625 PARK CRES
10177000,909 DUBLIN ST
3149000,115 BRAID ST
4548000,407 SCHOOL ST
12926000,220 CAMPBELL ST
5809000,222 SIXTH ST
15640000,2024 LONDON ST
1315100,57 SIXTH ST
13175000,317 PEMBINA ST
5238000,819 CHERRY ST
3893000,353 KEARY ST
10896000,730 FIFTH ST
8530000,505 FOURTH ST
15414000,2038 EIGHTH AVE
4418000,302 E SIXTH AVE
11288000,52 TENTH AVE
7631000,1824 NANAIMO ST
16097901,500 TWENTIETH ST
2780000,452 E COLUMBIA ST
8845000,1314 SIXTH AVE
15568000,2220 DUBLIN ST
8822000,1216 SIXTH AVE
14362002,1420 SOUTH DYKE RD
9938000,1826 EDINBURGH ST
12700538,167 PHILLIPS ST
11859000,735 EIGHTH AVE
13417000,906 BOYD ST
9627000,1401 LONDON ST
13163000,354 JOHNSTON ST
3429001,311 SIMPSON ST
8386000,1602 SIXTH AVE
6654000,408 SECOND ST
15708000,2317 LONDON ST
12996000,228 PEMBINA ST
10589000,118 EIGHTH AVE
15624000,2110 LONDON ST
9070000,629 TWELFTH ST
4893000,639 CUMBERLAND ST
4468000,140 E EIGHTH AVE
51000,1250 QUAYSIDE DR
13164001,358 JOHNSTON ST
1394000,114 QUEENS AVE
12947004,219 CAMPBELL ST
10824000,729 FIFTH ST
9850000,934 SEVENTEENTH ST
10839000,401 SIXTH AVE
7980000,1505 SEVENTH AVE
4692000,902 BURNABY ST
12845000,900 EWEN AVE
6876000,426 TENTH ST
5201000,821 CHESTNUT ST
13226001,316 PEMBINA ST
10185000,918 DUBLIN ST
9901000,1740 EDINBURGH ST
6706000,422 THIRD ST
12860000,806 EWEN AVE
4653000,919 CHESTNUT ST
11539000,223 NINTH AVE
16249821,2236 HAMILTON ST
9399000,914 HENLEY ST
4232000,111 HARVEY ST
7903000,1613 HAMILTON ST
4833000,908 LADNER ST
3331000,118 SAPPER ST
12941000,239 CAMPBELL ST
7714000,1712 SEVENTH AVE
15550000,2108 DUBLIN ST
14536000,217 HOLLY AVE
11635000,253 OSBORNE AVE
5450000,222 THIRD ST
8471000,225 REGINA ST
2889000,452 FADER ST
5554000,212 MOWAT ST
4248000,470 FISHER ST
11616000,308 TENTH AVE
6611000,408 FIRST ST
8380000,1620 SIXTH AVE
4918000,601 LIDSTER PL
3447000,314 SIMPSON ST
8940000,1036 SEVENTH AVE
4645000,911 CHILLIWACK ST
15609000,2217 DUBLIN ST
15779000,2005 MARINE WAY
3448000,312 SIMPSON ST
8057000,1408 SEVENTH AVE
4122000,518 RICHMOND ST
11398000,827 SECOND ST
3385000,213 E COLUMBIA ST
6445000,330 ASH ST
7609000,1905 RIVER DR
237002,668 COLUMBIA ST
10088000,821 TWENTIETH ST
4205000,421 CUMBERLAND ST
15789000,2019 MEAD ST
2883000,403 GARRETT ST
7662001,1821 RIVER DR
6000000,103 THIRD AVE
7970000,1544 EIGHTH AVE
1061000,831 ROYAL AVE
5494000,729 QUEENS AVE
8996000,1012 EIGHTH AVE
9567001,1309 EDINBURGH ST
9749000,1528 LONDON ST
1023000,720 QUEENS AVE
3320000,113 SAPPER ST
6860000,1024 ST. ANDREWS ST
11732000,939 SIXTH ST
12440069,1308 DAN LEE AVE
15707000,2311 LONDON ST
